year,geo_name,geo,mean_commute_minutes
2014,"New Kent County","05000US51127",30.7699
2014,"Cidra Municipio","05000US72041",30.7694
2013,"Jefferson Davis Parish","05000US22053",30.7665
2014,"Morgan County","05000US21175",30.7647
2013,"Dickenson County","05000US51051",30.76
2013,"Switzerland County","05000US18155",30.7521
2015,"Newton County, GA","05000US13217",30.7484
2015,"Loudoun County, VA","05000US51107",30.7464
2013,"Ciales Municipio","05000US72039",30.7394
2014,"Columbia County","05000US41009",30.729
2015,"San Benito County","05000US06069",30.7193
2013,"Cidra Municipio","05000US72041",30.7173
2014,"Meade County","05000US21163",30.7136
2013,"Loudoun County, VA","05000US51107",30.7133
2014,"Teller County","05000US08119",30.7104
2013,"Trousdale County","05000US47169",30.7103
2013,"Marion County","05000US13197",30.7091
2013,"Berkeley County, WV","05000US54003",30.7017
2013,"Elk County","05000US20049",30.6995
2014,"Webster County","05000US29225",30.6879
2014,"Assumption Parish","05000US22007",30.6868
2014,"Bland County","05000US51021",30.6846
2015,"Kanabec County","05000US27065",30.6825
2015,"Carter County","05000US21043",30.6752
2015,"Riverside County, CA","05000US06065",30.6726
2013,"Powhatan County","05000US51145",30.6698
2013,"Aguas Buenas Municipio","05000US72007",30.6688
2013,"Adams County","05000US39001",30.6572
2013,"Assumption Parish","05000US22007",30.6489
2015,"Rockdale County","05000US13247",30.6433
2015,"Roane County","05000US54087",30.6376
2014,"Lincoln County","05000US16063",30.6316
2014,"Loudoun County, VA","05000US51107",30.6288
2014,"Cook County, IL","05000US17031",30.6264
2014,"Harford County, MD","05000US24025",30.6264
2015,"Dickson County","05000US47043",30.6253
2015,"Bledsoe County","05000US47007",30.6199
2014,"Wakulla County","05000US12129",30.6188
2014,"Jackson County","05000US54035",30.6126
2013,"Meade County","05000US21163",30.6057
2013,"Houston County","05000US47083",30.6039
2014,"Kanabec County","05000US27065",30.5967
2015,"Gilpin County","05000US08047",30.5966
2015,"Lyon County","05000US32019",30.5942
2014,"Avoyelles Parish","05000US22009",30.5942
2015,"Morgan County","05000US39115",30.5851
2013,"Charlotte County","05000US51037",30.5835
2015,"Choctaw County","05000US28019",30.5786
2015,"Parker County, TX","05000US48367",30.5786
2013,"Kaufman County, TX","05000US48257",30.5785
2014,"Lyon County","05000US32019",30.5721
2015,"Crawford County","05000US18025",30.5715
2014,"Hood County","05000US48221",30.5684
2013,"Trinity County","05000US48455",30.5657
2013,"Morgan County","05000US47129",30.5656
2013,"Harford County, MD","05000US24025",30.563
2014,"Perry County","05000US42099",30.548
2013,"Grand Isle County","05000US50013",30.5423
2015,"Carbon County","05000US42025",30.5383
2014,"Hampton County","05000US45049",30.5354
2013,"Westchester County, NY","05000US36119",30.5332
2014,"Leslie County","05000US21131",30.5306
2015,"Fort Bend County, TX","05000US48157",30.5229
2014,"Riverside County, CA","05000US06065",30.5219
2015,"Harford County, MD","05000US24025",30.5154
2014,"Luquillo Municipio","05000US72089",30.5128
2014,"Utuado Municipio","05000US72141",30.5053
2014,"Wilson County","05000US48493",30.502
2014,"Norfolk County, MA","05000US25021",30.493
2013,"Washington Parish","05000US22117",30.4923
2014,"Musselshell County","05000US30065",30.4864
2014,"Macon County","05000US47111",30.4784
2014,"Meigs County","05000US47121",30.4704
2014,"Newton County","05000US18111",30.4586
2015,"Choctaw County","05000US01023",30.4576
2015,"St. Tammany Parish, LA","05000US22103",30.4501
2015,"Evangeline Parish","05000US22039",30.4495
2014,"Gilpin County","05000US08047",30.4402
2013,"Mason County","05000US53045",30.4385
2013,"Columbia County","05000US41009",30.4337
2014,"Madison County","05000US51113",30.428
2014,"Rockdale County","05000US13247",30.4171
2015,"Hunterdon County, NJ","05000US34019",30.4146
2013,"Fluvanna County","05000US51065",30.4136
2014,"Carter County","05000US21043",30.4114
2015,"Menifee County","05000US21165",30.4055
2015,"Monroe County","05000US54063",30.3979
2015,"Bergen County, NJ","05000US34003",30.3963
2015,"Wise County","05000US48497",30.3956
2013,"Riverside County, CA","05000US06065",30.3876
2014,"Montgomery County, TX","05000US48339",30.3868
2013,"Chisago County","05000US27025",30.3865
2014,"Marion County","05000US13197",30.3824
2013,"Cook County, IL","05000US17031",30.3785
2015,"Cheatham County","05000US47021",30.3697
2015,"Gwinnett County, GA","05000US13135",30.3669
2013,"Mathews County","05000US51115",30.3635
2014,"Berkeley County, WV","05000US54003",30.3583
2014,"Essex County","05000US51057",30.358
2014,"Parker County, TX","05000US48367",30.3352
2015,"Assumption Parish","05000US22007",30.335
2015,"Brantley County","05000US13025",30.3263
2013,"Ray County","05000US29177",30.3209
2013,"Chester County","05000US45023",30.32
2014,"Fairfax County, VA","05000US51059",30.3198
2014,"Mason County","05000US53045",30.31
2015,"Suffolk County, NY","05000US36103",30.3065
2015,"Livingston County, MI","05000US26093",30.3026
2015,"Screven County","05000US13251",30.3004
2015,"Grimes County","05000US48185",30.2992
2013,"Fairfax County, VA","05000US51059",30.2973
2014,"Caldwell County","05000US48055",30.2901
2015,"Hocking County, OH","05000US39073",30.2869
2013,"Cleburne County","05000US01029",30.2851
2015,"Beauregard Parish","05000US22011",30.2801
2014,"Brantley County","05000US13025",30.276
2014,"Gwinnett County, GA","05000US13135",30.27
2015,"Nelson County","05000US51125",30.2603
2014,"Dickson County","05000US47043",30.2574
2015,"Chester County","05000US45023",30.2574
2014,"Screven County","05000US13251",30.2527
2015,"Jackson County","05000US47087",30.2507
2013,"Hickory County","05000US29085",30.2498
2015,"Charlotte County","05000US51037",30.2459
2015,"Chambers County","05000US48071",30.2393
2014,"Dickenson County","05000US51051",30.2386
2013,"East Feliciana Parish","05000US22037",30.2368
2013,"Pend Oreille County","05000US53051",30.2322
2015,"Searcy County","05000US05129",30.2318
2014,"Gilchrist County","05000US12041",30.2302
2014,"Custer County","05000US08027",30.2297
2013,"Perry County","05000US42099",30.2233
2013,"Macon County","05000US47111",30.2222
2015,"Mason County","05000US53045",30.2095
2015,"Liberty County","05000US12077",30.2053
2014,"Douglas County, GA","05000US13097",30.2031
2013,"Hocking County, OH","05000US39073",30.1959
2013,"Caldwell County","05000US48055",30.1948
2014,"Jefferson Davis Parish","05000US22053",30.1928
2013,"Carter County","05000US21043",30.1927
2015,"Morgan County","05000US47129",30.1896
2014,"Newton County, GA","05000US13217",30.1843
2015,"Cherokee County, GA","05000US13057",30.1771
2015,"Ray County","05000US29177",30.155
2015,"Mariposa County","05000US06043",30.1547
2015,"Rockwall County","05000US48397",30.1498
2014,"Morgan County","05000US47129",30.1474
2014,"Carbon County","05000US42025",30.1411
2015,"Mingo County","05000US54059",30.1411
2015,"Lincoln County","05000US13181",30.1393
2013,"Lewis County","05000US21135",30.1324
2014,"Chester County","05000US45023",30.1243
2013,"Douglas County, GA","05000US13097",30.123
2013,"Camuy Municipio","05000US72027",30.1183
2013,"Magoffin County","05000US21153",30.1081
2014,"Mingo County","05000US54059",30.1081
2015,"Fairfax County, VA","05000US51059",30.1043
2013,"Pendleton County","05000US54071",30.1004
2013,"Norfolk County, MA","05000US25021",30.0981
2013,"Rappahannock County","05000US51157",30.0942
2015,"Washington County","05000US18175",30.0891
2014,"Stewart County","05000US13259",30.0865
2013,"Gilchrist County","05000US12041",30.0858
2014,"Liberty County","05000US12077",30.0773
2015,"Nicholas County","05000US21181",30.076
2014,"Waller County","05000US48473",30.0745
2013,"Montgomery County, TX","05000US48339",30.0737
2015,"Warren County","05000US29219",30.0683
2015,"Tangipahoa Parish, LA","05000US22105",30.0675
2014,"Pickens County","05000US01107",30.0562
2013,"New Kent County","05000US51127",30.0556
2014,"Livingston County, MI","05000US26093",30.0509
2015,"Meade County","05000US21163",30.0421
2014,"Preston County","05000US54077",30.0384
2015,"Edmonson County","05000US21061",30.0303
2014,"Somerset County, NJ","05000US34035",30.0296
2015,"Mason County","05000US54053",30.025
2013,"Wirt County","05000US54105",30.0167
2015,"Wirt County","05000US54105",30.0157
2014,"Ray County","05000US29177",30.0057
2013,"Somerset County, NJ","05000US34035",30.0043
2013,"Southampton County","05000US51175",29.9975
2013,"Gwinnett County, GA","05000US13135",29.9928
2014,"Camuy Municipio","05000US72027",29.9926
2013,"Fairfax city","05000US51600",29.9914
2013,"Nicholas County","05000US21181",29.9905
2013,"Preston County","05000US54077",29.9895
2015,"Franklin County","05000US18047",29.9885
2015,"Somerset County, NJ","05000US34035",29.9808
2014,"Sabine Parish","05000US22085",29.9802
2013,"Marshall County","05000US28093",29.9773
2014,"Nelson County","05000US51125",29.971
2015,"Hood County","05000US48221",29.9703
2013,"Walton County","05000US13297",29.9692
2013,"Webster County","05000US29225",29.9684
2013,"Webster County","05000US28155",29.9668
2013,"Humboldt County","05000US32013",29.9648
2015,"Boone County","05000US54005",29.9521
2014,"Humboldt County","05000US32013",29.9517
2014,"Suffolk County, NY","05000US36103",29.9495
2014,"Bergen County, NJ","05000US34003",29.9494
2013,"Lares Municipio","05000US72081",29.9439
2015,"Berkeley County, WV","05000US54003",29.9418
2013,"Livingston County, MI","05000US26093",29.9408
2014,"Warren County","05000US29219",29.9354
2013,"Sabine Parish","05000US22085",29.9331
2014,"Grimes County","05000US48185",29.9232
2013,"Newton County, GA","05000US13217",29.9206
2014,"Person County","05000US37145",29.9154
2015,"Meriwether County","05000US13199",29.9129
2013,"Franklin County","05000US18047",29.9102
2014,"Southampton County","05000US51175",29.8934
2013,"Buchanan County","05000US51027",29.8844
2014,"Charlotte County","05000US51037",29.8812
2013,"Lyon County","05000US32019",29.8803
2015,"Stone County","05000US28131",29.8576
2015,"Avoyelles Parish","05000US22009",29.8542
2014,"Walton County","05000US13297",29.8469
2013,"Wayne County","05000US28153",29.8459
2014,"Grant County","05000US05053",29.844
2015,"Humboldt County","05000US32013",29.8319
2015,"Madison County","05000US05087",29.8181
2013,"Wolfe County","05000US21237",29.8156
2014,"Boone County","05000US54005",29.8102
2013,"Beauregard Parish","05000US22011",29.8099
2015,"Greene County","05000US01063",29.8048
2014,"Evangeline Parish","05000US22039",29.8039
2015,"Dawson County","05000US13085",29.7986
2014,"Cherokee County, GA","05000US13057",29.7914
2014,"Holmes County","05000US12059",29.7825
2013,"Waller County","05000US48473",29.7733
2015,"Douglas County, GA","05000US13097",29.7692
2015,"Caldwell County","05000US48055",29.7484
2015,"Leslie County","05000US21131",29.7464
2014,"Fort Bend County, TX","05000US48157",29.7457
2015,"Effingham County","05000US13103",29.7453
2015,"Dickenson County","05000US51051",29.7384
2015,"Sussex County","05000US51183",29.7268
2015,"Jefferson Davis Parish","05000US22053",29.7224
2015,"DeKalb County, GA","05000US13089",29.7203
2014,"Braxton County","05000US54007",29.7148
2014,"Trinity County","05000US48455",29.7114
2013,"Dickson County","05000US47043",29.7097
2014,"Lares Municipio","05000US72081",29.7048
2014,"Wolfe County","05000US21237",29.701
2013,"Parker County, TX","05000US48367",29.7003
2014,"Ciales Municipio","05000US72039",29.691
2013,"Mingo County","05000US54059",29.6853
2014,"Dawson County","05000US13085",29.6824
2013,"Butts County","05000US13035",29.6731
2013,"Meriwether County","05000US13199",29.6709
2014,"Hocking County, OH","05000US39073",29.6706
2014,"Barbour County","05000US54001",29.6692
2014,"Greene County","05000US01063",29.6669
2013,"Carroll County","05000US39019",29.6647
2015,"Clay County","05000US01027",29.6642
2015,"Floyd County","05000US51063",29.6578
2014,"Shenandoah County","05000US51171",29.6546
2015,"Walton County","05000US13297",29.6471
2015,"Osceola County, FL","05000US12097",29.6429
2013,"Warren County","05000US29219",29.6357
2013,"Clay County","05000US01027",29.6317
2014,"Rappahannock County","05000US51157",29.6268
2015,"Marshall County","05000US47117",29.6192
2014,"Butts County","05000US13035",29.6188
2013,"Suffolk County, NY","05000US36103",29.6162
2013,"Union Parish","05000US22111",29.6161
2014,"Lowndes County","05000US01085",29.6137
2015,"Lamar County","05000US13171",29.5961
2014,"Haralson County","05000US13143",29.5949
2015,"Meigs County","05000US47121",29.5929
2015,"Union County, NJ","05000US34039",29.5855
2013,"Douglas County","05000US29067",29.5854
2015,"Walker County","05000US01127",29.5812
2013,"Wakulla County","05000US12129",29.5773
2013,"Custer County","05000US08027",29.5767
2015,"Henry County","05000US21103",29.5725
2013,"Elko County","05000US32007",29.57
2015,"Baltimore city, MD","05000US24510",29.5678
2015,"Dutchess County, NY","05000US36027",29.5655
2014,"Pinal County, AZ","05000US04021",29.5511
2015,"Attala County","05000US28007",29.5442
2013,"Wise County","05000US48497",29.5303
2015,"Shenandoah County","05000US51171",29.5239
2015,"Lincoln County","05000US16063",29.522
2015,"San Francisco County, CA","05000US06075",29.5219
2013,"Pointe Coupee Parish","05000US22077",29.5207
2014,"Trimble County","05000US21223",29.5201
2014,"Medina County","05000US48325",29.5169
2014,"Madison County","05000US05087",29.5146
2014,"Clear Creek County","05000US08019",29.5113
2015,"Montcalm County","05000US26117",29.5084
2013,"Utuado Municipio","05000US72141",29.5049
2015,"Bienville Parish","05000US22013",29.4995
2014,"Barranquitas Municipio","05000US72019",29.4984
2014,"Catahoula Parish","05000US22025",29.4893
2013,"Jackson County","05000US54035",29.4812
2014,"Fairfax city","05000US51600",29.4727
2013,"Dutchess County, NY","05000US36027",29.4707
2014,"Dutchess County, NY","05000US36027",29.466
2015,"Pinal County, AZ","05000US04021",29.4645
2013,"Carbon County","05000US42025",29.4617
2014,"Rockwall County","05000US48397",29.4537
2014,"Red River Parish","05000US22081",29.4394
2015,"Delta County","05000US48119",29.4355
2015,"Adjuntas Municipio","05000US72001",29.4304
2013,"Bergen County, NJ","05000US34003",29.4234
2014,"Wise County","05000US48497",29.4232
2013,"White County","05000US13311",29.4214
2014,"Ocean County, NJ","05000US34029",29.4208
2014,"San Benito County","05000US06069",29.42
2015,"Grant County","05000US05053",29.4198
2014,"Osceola County, FL","05000US12097",29.4177
2015,"Ocean County, NJ","05000US34029",29.4144
2015,"Red River County","05000US48387",29.409
2015,"Bland County","05000US51021",29.4059
2015,"Hale County","05000US01065",29.3975
2013,"Gilpin County","05000US08047",29.3951
2013,"Red River Parish","05000US22081",29.3889
2015,"Ascension Parish, LA","05000US22005",29.386
2013,"Newton County","05000US18111",29.3735
2014,"Henry County","05000US21103",29.3645
2014,"Wirt County","05000US54105",29.3631
2015,"Appomattox County","05000US51011",29.362
2014,"Atascosa County","05000US48013",29.3618
2013,"Braxton County","05000US54007",29.3583
2015,"Jefferson County, MO","05000US29099",29.356
2013,"Osceola County, FL","05000US12097",29.3558
2014,"Washington County","05000US18175",29.347
2013,"Clear Creek County","05000US08019",29.3468
2013,"Ocean County, NJ","05000US34029",29.3413
2013,"Pinal County, AZ","05000US04021",29.3269
2013,"Hancock County","05000US47067",29.3245
2015,"Clayton County, GA","05000US13063",29.3224
2015,"Grant County","05000US21081",29.3173
2013,"Frederick County","05000US51069",29.3123
2013,"Dawson County","05000US13085",29.3087
2015,"Preston County","05000US54077",29.308
2015,"Alexandria city, VA","05000US51510",29.3015
2013,"Jackson Parish","05000US22049",29.2987
2013,"Cherokee County, GA","05000US13057",29.2911
2013,"Coosa County","05000US01037",29.2908
2014,"Highland County","05000US39071",29.2899
2015,"Conecuh County","05000US01035",29.2844
2015,"Highland County","05000US39071",29.2741
2014,"Baltimore city, MD","05000US24510",29.2707
2015,"Marion County","05000US45067",29.2648
