year,geo_name,geo,uninsured_adults
2015,"Santa Fe County, NM","05000US35049",0.298
2015,"Newton County","05000US05101",0.298
2015,"Polk County","05000US13233",0.298
2015,"St. Lucie County, FL","05000US12111",0.298
2017,"Hopkins County","05000US48223",0.298
2015,"Mayes County","05000US40097",0.298
2017,"Henderson County","05000US48213",0.298
2016,"Aleutians West Census Area","05000US02016",0.298
2015,"Palm Beach County, FL","05000US12099",0.298
2015,"Monroe County","05000US12087",0.298
2016,"Duval County","05000US48131",0.298
2017,"Wharton County","05000US48481",0.298
2016,"Murray County","05000US13213",0.298
2016,"Clinch County","05000US13065",0.298
2016,"Hardeman County","05000US48197",0.298
2016,"Palm Beach County, FL","05000US12099",0.298
2015,"East Carroll Parish","05000US22035",0.298
2017,"Waller County","05000US48473",0.298
2015,"Otero County","05000US35035",0.298
2017,"Floyd County","05000US48153",0.298
2016,"Hamilton County","05000US20075",0.298
2015,"Lake County","05000US08065",0.298
2017,"LaGrange County","05000US18087",0.298
2016,"Franklin County","05000US12037",0.298
2016,"Madera County, CA","05000US06039",0.298
2017,"Caddo County","05000US40015",0.298
2015,"Cassia County","05000US16031",0.297
2015,"Custer County","05000US40039",0.297
2016,"Calhoun County","05000US28013",0.297
2015,"Cooke County","05000US48097",0.297
2015,"Wilbarger County","05000US48487",0.297
2015,"Fresno County, CA","05000US06019",0.297
2016,"North Slope Borough","05000US02185",0.297
2016,"Candler County","05000US13043",0.297
2016,"Atascosa County","05000US48013",0.297
2015,"Apache County","05000US04001",0.297
2015,"San Augustine County","05000US48405",0.297
2016,"St. Helena Parish","05000US22091",0.297
2015,"Washington County","05000US16087",0.297
2016,"Taliaferro County","05000US13265",0.297
2016,"Morris County","05000US48343",0.297
2015,"Stonewall County","05000US48433",0.297
2015,"Sequoyah County","05000US40135",0.297
2017,"Kenedy County","05000US48261",0.297
2016,"Freestone County","05000US48161",0.297
2016,"Fannin County","05000US48147",0.297
2017,"Hale County","05000US48189",0.296
2015,"Garza County","05000US48169",0.296
2015,"Tyrrell County","05000US37177",0.296
2016,"Upton County","05000US48461",0.296
2015,"Tillman County","05000US40141",0.296
2015,"Montgomery County","05000US37123",0.296
2015,"Brooks County","05000US13027",0.296
2016,"Chaves County","05000US35005",0.296
2015,"North Slope Borough","05000US02185",0.295
2015,"Teton County","05000US30099",0.295
2016,"Cooke County","05000US48097",0.295
2016,"Sequoyah County","05000US40135",0.295
2016,"Tyrrell County","05000US37177",0.295
2017,"Cimarron County","05000US40025",0.295
2015,"Limestone County","05000US48293",0.295
2016,"Horry County, SC","05000US45051",0.295
2016,"Kerr County","05000US48265",0.295
2016,"Douglas County","05000US53017",0.295
2016,"Harmon County","05000US40057",0.295
2016,"Highland County","05000US51091",0.295
2016,"Alleghany County","05000US37005",0.295
2016,"Saluda County","05000US45081",0.295
2015,"Carter County","05000US30011",0.295
2015,"Sabine County","05000US48403",0.295
2015,"Blanco County","05000US48031",0.295
2016,"Lee County","05000US48287",0.295
2016,"Wilbarger County","05000US48487",0.295
2016,"Putnam County","05000US12107",0.294
2015,"Taliaferro County","05000US13265",0.294
2016,"DeKalb County","05000US01049",0.294
2015,"Tarrant County, TX","05000US48439",0.294
2016,"Cook County","05000US13075",0.294
2016,"Quitman County","05000US28119",0.294
2015,"Duval County","05000US48131",0.294
2015,"Okfuskee County","05000US40107",0.294
2015,"McCone County","05000US30055",0.294
2015,"Lincoln Parish","05000US22061",0.294
2016,"Armstrong County","05000US48011",0.294
2016,"Santa Cruz County","05000US04023",0.294
2015,"Milam County","05000US48331",0.294
2015,"Jim Wells County","05000US48249",0.294
2015,"Marion County, FL","05000US12083",0.294
2015,"Brantley County","05000US13025",0.294
2016,"McIntosh County","05000US40091",0.294
2015,"Brewster County","05000US48043",0.294
2016,"Stone County","05000US05137",0.294
2016,"Dewey County","05000US46041",0.294
2016,"Sharp County","05000US05135",0.293
2016,"Brantley County","05000US13025",0.293
2016,"Quitman County","05000US13239",0.293
2015,"Scurry County","05000US48415",0.293
2015,"Power County","05000US16077",0.293
2015,"Montgomery County","05000US13209",0.293
2017,"Duplin County","05000US37061",0.293
2016,"Los Angeles County, CA","05000US06037",0.293
2015,"Orange County, FL","05000US12095",0.293
2015,"Leflore County","05000US28083",0.293
2015,"Imperial County, CA","05000US06025",0.293
2015,"Hockley County","05000US48219",0.293
2015,"Grayson County, TX","05000US48181",0.293
2016,"Lake County","05000US08065",0.293
2015,"Austin County","05000US48015",0.292
2016,"Appling County","05000US13001",0.292
2016,"Concordia Parish","05000US22029",0.292
2015,"Lea County","05000US35025",0.292
2017,"Kinney County","05000US48271",0.292
2015,"Choctaw County","05000US40023",0.292
2017,"Ziebach County","05000US46137",0.292
2015,"Calhoun County","05000US28013",0.292
2016,"Milam County","05000US48331",0.292
2015,"Wise County","05000US48497",0.292
2016,"St. Mary Parish","05000US22101",0.292
2015,"Colusa County","05000US06011",0.292
2015,"Habersham County","05000US13137",0.292
2015,"Sitka City and Borough","05000US02220",0.292
2016,"Kent County","05000US48263",0.292
2015,"Stone County","05000US05137",0.292
2016,"Polk County","05000US13233",0.292
2016,"Socorro County","05000US35053",0.292
2016,"Andrews County","05000US48003",0.292
2015,"Nolan County","05000US48353",0.292
2015,"Worth County","05000US13321",0.291
2016,"Montgomery County","05000US05097",0.291
2015,"Catron County","05000US35003",0.291
2015,"Colleton County","05000US45029",0.291
2015,"Walthall County","05000US28147",0.291
2017,"McDonald County","05000US29119",0.291
2016,"Montgomery County","05000US37123",0.291
2016,"Toombs County","05000US13279",0.291
2015,"Sampson County","05000US37163",0.291
2016,"Emanuel County","05000US13107",0.291
2015,"Dooly County","05000US13093",0.291
2015,"Swain County","05000US37173",0.291
2015,"Sabine Parish","05000US22085",0.291
2016,"Hempstead County","05000US05057",0.291
2016,"Manatee County, FL","05000US12081",0.291
2016,"Coke County","05000US48081",0.291
2015,"Indian River County, FL","05000US12061",0.291
2016,"Dooly County","05000US13093",0.291
2015,"Nueces County, TX","05000US48355",0.291
2016,"Jackson County","05000US37099",0.29
2015,"Calhoun County","05000US13037",0.29
2017,"Clayton County, GA","05000US13063",0.29
2015,"Andrews County","05000US48003",0.29
2015,"Pierce County","05000US13229",0.29
2015,"Camas County","05000US16025",0.29
2016,"Nueces County, TX","05000US48355",0.29
2016,"Taos County","05000US35055",0.29
2015,"Roosevelt County","05000US35041",0.29
2015,"Concordia Parish","05000US22029",0.29
2016,"Otero County","05000US35035",0.29
2015,"Lincoln County","05000US35027",0.29
2015,"Jeff Davis County","05000US13161",0.29
2017,"Dewey County","05000US46041",0.29
2016,"Knox County","05000US29103",0.29
2015,"Tensas Parish","05000US22107",0.29
2016,"Sabine Parish","05000US22085",0.29
2016,"Jefferson County, TX","05000US48245",0.29
2016,"Gwinnett County, GA","05000US13135",0.29
2017,"Harris County, TX","05000US48201",0.29
2016,"Calhoun County","05000US13037",0.29
2016,"Tulare County, CA","05000US06107",0.289
2016,"Lincoln Parish","05000US22061",0.289
2015,"Freestone County","05000US48161",0.289
2015,"Hyde County","05000US37095",0.289
2015,"Hoke County","05000US37093",0.289
2017,"Noxubee County","05000US28103",0.289
2015,"Knox County","05000US29103",0.289
2016,"Berrien County","05000US13019",0.289
2016,"Avery County","05000US37011",0.289
2017,"Rabun County","05000US13241",0.289
2016,"Lea County","05000US35025",0.289
2015,"Tyler County","05000US48457",0.289
2016,"Treasure County","05000US30103",0.289
2015,"Wasco County","05000US41065",0.289
2015,"Richland Parish","05000US22083",0.289
2015,"Elbert County","05000US13105",0.289
2015,"Medina County","05000US48325",0.289
2016,"Marshall County","05000US01095",0.288
2015,"Glenn County","05000US06021",0.288
2015,"Shackelford County","05000US48417",0.288
2016,"Casey County","05000US21045",0.288
2016,"Catahoula Parish","05000US22025",0.288
2016,"Marion County, FL","05000US12083",0.288
2015,"Kinney County","05000US48271",0.288
2017,"Cook County","05000US13075",0.288
2015,"Ashe County","05000US37009",0.288
2015,"Highland County","05000US51091",0.288
2017,"Lincoln County","05000US16063",0.288
2016,"Polk County, FL","05000US12105",0.288
2015,"Jasper County","05000US48241",0.288
2015,"Gadsden County","05000US12039",0.288
2016,"Fayette County","05000US48149",0.288
2016,"Martin County","05000US48317",0.288
2015,"Kaufman County, TX","05000US48257",0.288
2015,"Berrien County","05000US13019",0.288
2016,"Gregg County, TX","05000US48183",0.288
2016,"Tillman County","05000US40141",0.288
2016,"Johnson County","05000US05071",0.288
2016,"Arthur County","05000US31005",0.288
2015,"Bennett County","05000US46007",0.287
2016,"Towns County","05000US13281",0.287
2015,"Lanier County","05000US13173",0.287
2016,"Crane County","05000US48103",0.287
2016,"Fannin County","05000US13111",0.287
2015,"Izard County","05000US05065",0.287
2016,"Suwannee County","05000US12121",0.287
2015,"Humphreys County","05000US28053",0.287
2017,"Haskell County","05000US40061",0.287
2017,"Coleman County","05000US48083",0.287
2017,"Pondera County","05000US30073",0.287
2015,"Pontotoc County","05000US28115",0.287
2015,"McLennan County, TX","05000US48309",0.287
2015,"Lee County","05000US48287",0.287
2017,"Caldwell County","05000US48055",0.287
2015,"Douglas County","05000US53017",0.287
2015,"Franklin County","05000US48159",0.287
2015,"Madison Parish","05000US22065",0.287
2015,"Walker County","05000US48471",0.287
2016,"Calhoun County","05000US48057",0.286
2017,"Falls County","05000US48145",0.286
2017,"Swisher County","05000US48437",0.286
2016,"Haskell County","05000US48207",0.286
2016,"Jefferson Davis County","05000US28065",0.286
2016,"Orange County, FL","05000US12095",0.286
2016,"Bryan County","05000US40013",0.286
2015,"Mellette County","05000US46095",0.286
2016,"Hockley County","05000US48219",0.286
2015,"Lyon County","05000US32019",0.286
2015,"Suwannee County","05000US12121",0.286
2015,"Avoyelles Parish","05000US22009",0.286
2015,"Montgomery County","05000US05097",0.286
2016,"Jackson County","05000US46071",0.286
2016,"Judith Basin County","05000US30045",0.286
2015,"Morehouse Parish","05000US22067",0.286
2017,"Dooly County","05000US13093",0.286
2015,"Bexar County, TX","05000US48029",0.286
2016,"Yuma County, AZ","05000US04027",0.286
2016,"Malheur County","05000US41045",0.286
2017,"Scott County","05000US28123",0.286
2015,"Putnam County","05000US12107",0.286
2016,"Glenn County","05000US06021",0.285
2015,"Victoria County","05000US48469",0.285
2017,"Terrell County","05000US48443",0.285
2016,"Sitka City and Borough","05000US02220",0.285
2015,None,"05000US02280",0.285
2017,"Robertson County","05000US48395",0.285
2016,"Montague County","05000US48337",0.285
2017,"Kleberg County","05000US48273",0.285
2017,"Hardeman County","05000US48197",0.285
2016,"Habersham County","05000US13137",0.285
2016,"Jeff Davis County","05000US13161",0.285
2016,"Boundary County","05000US16021",0.285
2015,"Greene County","05000US37079",0.285
2015,"Clark County, NV","05000US32003",0.285
2016,"Marion County","05000US48315",0.284
2017,"Reeves County","05000US48389",0.284
2015,"Bandera County","05000US48019",0.284
2016,"McCurtain County","05000US40089",0.284
2017,"Dickens County","05000US48125",0.284
2015,"Beaverhead County","05000US30001",0.284
2015,"Levy County","05000US12075",0.284
2015,"Flathead County","05000US30029",0.284
2017,"Hamilton County","05000US48193",0.284
2015,"Banks County","05000US13011",0.284
2015,"Riverside County, CA","05000US06065",0.284
2016,"Colleton County","05000US45029",0.284
2017,"Kodiak Island Borough","05000US02150",0.284
2016,"Hemphill County","05000US48211",0.284
2016,"Johnson County, TX","05000US48251",0.284
2015,"Ketchikan Gateway Borough","05000US02130",0.284
2016,"Tarrant County, TX","05000US48439",0.284
2017,"Navarro County","05000US48349",0.284
2015,"Hutchinson County","05000US48233",0.284
2015,"Hill County","05000US30041",0.284
2016,"Granite County","05000US30039",0.284
2016,"Keya Paha County","05000US31103",0.284
2015,"Harrison County","05000US48203",0.283
2015,"Quitman County","05000US28119",0.283
2015,"Harding County","05000US35021",0.283
2015,"Hickory County","05000US29085",0.283
2015,"Wichita County, TX","05000US48485",0.283
2015,"Musselshell County","05000US30065",0.283
2017,"Throckmorton County","05000US48447",0.283
2017,"Robeson County, NC","05000US37155",0.283
2016,"Victoria County","05000US48469",0.283
2016,"Mitchell County","05000US48335",0.283
2015,"Toombs County","05000US13279",0.283
2017,"Le Flore County","05000US40079",0.283
2016,"Merced County, CA","05000US06047",0.283
2016,"Apache County","05000US04001",0.283
2016,"Muskogee County","05000US40101",0.283
2015,"Boundary County","05000US16021",0.283
2015,"Jefferson Davis County","05000US28065",0.283
2015,"Jones County","05000US28067",0.283
2015,"Valdez-Cordova Census Area","05000US02261",0.283
2016,"Limestone County","05000US48293",0.283
2015,"Calhoun County","05000US48057",0.283
2017,"Leake County","05000US28079",0.283
2017,"Murray County","05000US13213",0.283
2015,"Decatur County","05000US13087",0.283
2016,"Carroll County","05000US28015",0.282
2016,"Union County","05000US13291",0.282
2017,"Corson County","05000US46031",0.282
2017,"Gordon County","05000US13129",0.282
2016,"Seminole County","05000US40133",0.282
2017,"Lafayette County","05000US12067",0.282
2016,"Decatur County","05000US13087",0.282
2015,"Lincoln County","05000US30053",0.282
2017,"Neshoba County","05000US28099",0.282
2017,"Marshall County","05000US40095",0.282
2016,"Bingham County","05000US16011",0.282
2016,"Walton County","05000US12131",0.282
2016,"McLennan County, TX","05000US48309",0.282
2015,"Morris County","05000US48343",0.282
2015,"DeKalb County","05000US01049",0.282
2015,"Union County","05000US28145",0.282
2016,"Lafayette County","05000US05073",0.282
2017,"Liberty County","05000US48291",0.282
2016,"Leflore County","05000US28083",0.282
2016,"Llano County","05000US48299",0.282
2016,"Manassas Park city","05000US51685",0.281
2016,"Buffalo County","05000US46017",0.281
2015,"Merced County, CA","05000US06047",0.281
2016,"Montgomery County","05000US13209",0.281
2015,"Muskogee County","05000US40101",0.281
2015,"Crane County","05000US48103",0.281
2016,"Austin County","05000US48015",0.281
2015,"Fayette County","05000US48149",0.281
2016,"East Carroll Parish","05000US22035",0.281
2015,"Todd County","05000US21219",0.281
2015,"Dillon County","05000US45033",0.281
2016,"Sunflower County","05000US28133",0.281
2015,"Chicot County","05000US05017",0.281
2015,"Tom Green County, TX","05000US48451",0.281
2017,"Calhoun County","05000US13037",0.281
2017,"Candler County","05000US13043",0.281
2016,"Marion County","05000US13197",0.28
2015,"Ward County","05000US48475",0.28
2016,"Walker County","05000US48471",0.28
2016,"Imperial County, CA","05000US06025",0.28
2015,"Polk County, FL","05000US12105",0.28
2015,"Fremont County","05000US56013",0.28
2016,"Ravalli County","05000US30081",0.28
2017,"Madison County","05000US48313",0.28
2015,"Love County","05000US40085",0.28
2015,"Amite County","05000US28005",0.28
2015,"Marshall County","05000US28093",0.28
2016,"Marshall County","05000US28093",0.28
2015,"Childress County","05000US48075",0.28
2017,"Jasper County","05000US45053",0.28
2016,"Ashe County","05000US37009",0.28
2015,"Fannin County","05000US13111",0.28
2016,"Oglethorpe County","05000US13221",0.28
