year,geo_name,geo,median_property_value,median_property_value_moe
2013,"Highland County","05000US39071",101800.0,3796.0
2013,"Nodaway County","05000US29147",101800.0,6161.0
2013,"Richland County","05000US38077",101800.0,4881.0
2014,"Franklin County","05000US48159",101800.0,18939.0
2013,"Jackson County","05000US54035",101800.0,5206.0
2013,"Marshall County","05000US21157",101800.0,6065.0
2015,"Ballard County","05000US21007",101800.0,8462.0
2015,"Raleigh County","05000US54081",101700.0,5611.0
2015,"St. Martin Parish","05000US22099",101700.0,7151.0
2013,"Arecibo Municipio","05000US72013",101700.0,3115.0
2014,"Greene County","05000US05055",101700.0,5809.0
2015,"Baldwin County","05000US13009",101700.0,8355.0
2013,"Dougherty County","05000US13095",101700.0,3586.0
2013,"Christian County","05000US21047",101700.0,4971.0
2013,"Logan County","05000US31113",101700.0,12804.0
2013,"Keweenaw County","05000US26083",101700.0,17156.0
2015,"Dale County","05000US01045",101700.0,5008.0
2013,"Nacogdoches County","05000US48347",101700.0,8850.0
2013,"McCone County","05000US30055",101600.0,18559.0
2015,"Franklin County","05000US36033",101600.0,4081.0
2014,"Utuado Municipio","05000US72141",101600.0,5927.0
2015,"Montgomery County","05000US36057",101600.0,3917.0
2014,"Grant County","05000US05053",101600.0,8764.0
2014,"McCook County","05000US46087",101600.0,6686.0
2013,"Kanawha County, WV","05000US54039",101600.0,2878.0
2015,"Monroe County","05000US54063",101600.0,8079.0
2013,"Chippewa County","05000US26033",101600.0,4118.0
2013,"Gage County","05000US31067",101600.0,5067.0
2013,"Washington County","05000US18175",101500.0,5107.0
2014,"Henderson County","05000US21101",101500.0,4546.0
2014,"Arecibo Municipio","05000US72013",101500.0,3247.0
2015,"Claiborne County","05000US47025",101500.0,4570.0
2015,"Taylor County, TX","05000US48441",101500.0,3352.0
2014,"Chippewa County","05000US26033",101500.0,4052.0
2015,"Newaygo County","05000US26123",101500.0,2947.0
2013,"Montgomery County","05000US29139",101500.0,7639.0
2015,"Grant County","05000US27051",101500.0,6582.0
2013,"Dallas County","05000US29059",101400.0,9653.0
2013,"Scott County","05000US18143",101400.0,5351.0
2014,"Otero County","05000US35035",101400.0,6837.0
2014,"Lea County","05000US35025",101400.0,4516.0
2015,"Dougherty County","05000US13095",101400.0,3804.0
2015,"Koochiching County","05000US27071",101400.0,7082.0
2015,"Rusk County","05000US48401",101400.0,5197.0
2015,"Pettis County","05000US29159",101400.0,4396.0
2015,"Cedar County","05000US31027",101400.0,6170.0
2013,"Brooks County","05000US13027",101400.0,11219.0
2015,"Jackson County","05000US47087",101400.0,8800.0
2014,"Keweenaw County","05000US26083",101400.0,13471.0
2014,"Tama County","05000US19171",101400.0,3854.0
2014,"Kanawha County, WV","05000US54039",101300.0,2510.0
2014,"McDowell County","05000US37111",101300.0,4758.0
2014,"Nemaha County","05000US20131",101300.0,8613.0
2015,"George County","05000US28039",101300.0,11386.0
2015,"Overton County","05000US47133",101300.0,6804.0
2013,"Tama County","05000US19171",101300.0,5051.0
2015,"Morovis Municipio","05000US72101",101200.0,4976.0
2013,"McDowell County","05000US37111",101200.0,5101.0
2015,"Douglas County","05000US29067",101200.0,15250.0
2014,"Tallapoosa County","05000US01123",101200.0,6451.0
2015,"Potter County","05000US42105",101200.0,4476.0
2014,"Costilla County","05000US08023",101200.0,8300.0
2014,"Stanton County","05000US31167",101200.0,6050.0
2013,"Bureau County","05000US17011",101200.0,3905.0
2014,"Butler County","05000US31023",101200.0,7131.0
2013,"Montgomery County","05000US36057",101200.0,3655.0
2013,"Iberia Parish","05000US22045",101200.0,5227.0
2013,"Howard County","05000US31093",101200.0,6780.0
2015,"Randolph County","05000US54083",101200.0,6529.0
2013,"Johnson County","05000US47091",101200.0,12133.0
2013,"Koochiching County","05000US27071",101200.0,7725.0
2014,"Hickory County","05000US29085",101200.0,7176.0
2013,"McCook County","05000US46087",101100.0,7695.0
2014,"Crittenden County","05000US05035",101100.0,5422.0
2015,"Stephens County","05000US13257",101100.0,7137.0
2015,"Columbiana County, OH","05000US39029",101100.0,3063.0
2014,"Montgomery County","05000US36057",101100.0,3565.0
2014,"Washington County","05000US18175",101100.0,4516.0
2013,"Carter County","05000US47019",101100.0,3701.0
2014,"O'Brien County","05000US19141",101100.0,6240.0
2014,"Greenwood County","05000US45047",101100.0,4824.0
2013,"Chippewa County","05000US27023",101100.0,7767.0
2015,"Slope County","05000US38087",101100.0,45501.0
2015,"Mason County","05000US21161",101100.0,8492.0
2015,"Hardin County","05000US48199",101000.0,6198.0
2013,"Pike County","05000US01109",101000.0,9735.0
2014,"Cleburne County","05000US01029",101000.0,9165.0
2015,"Jefferson County","05000US19101",101000.0,10255.0
2013,"Larue County","05000US21123",101000.0,8907.0
2013,"Moody County","05000US46101",101000.0,9748.0
2013,"Muskegon County, MI","05000US26121",100900.0,1923.0
2013,"Naguabo Municipio","05000US72103",100900.0,5191.0
2014,"Okeechobee County","05000US12093",100900.0,7391.0
2015,"Lanier County","05000US13173",100900.0,20575.0
2015,"Moultrie County","05000US17139",100900.0,5947.0
2015,"Camuy Municipio","05000US72027",100900.0,6286.0
2013,"Richmond County, GA","05000US13245",100900.0,2562.0
2013,"Mahaska County","05000US19123",100900.0,5342.0
2015,"Pleasants County","05000US54073",100800.0,8211.0
2014,"Johnson County","05000US47091",100800.0,10853.0
2015,"Newberry County","05000US45071",100800.0,7828.0
2014,"Van Zandt County","05000US48467",100800.0,6096.0
2015,"Warren County","05000US28149",100800.0,7714.0
2015,"Perry County","05000US18123",100800.0,5095.0
2014,"Dougherty County","05000US13095",100800.0,4189.0
2013,"Cleburne County","05000US01029",100800.0,9643.0
2013,"Grant County","05000US05053",100800.0,10041.0
2013,"Dawes County","05000US31045",100700.0,10379.0
2013,"Phelps County","05000US31137",100700.0,5665.0
2014,"Kearney County","05000US31099",100700.0,9481.0
2015,"Pulaski County","05000US13235",100700.0,19109.0
2015,"Macon County","05000US47111",100700.0,7151.0
2015,"Rush County","05000US18139",100700.0,5749.0
2013,"Calhoun County, AL","05000US01015",100600.0,3608.0
2013,"Calhoun County","05000US45017",100600.0,6676.0
2013,"Jackson County","05000US17077",100600.0,5107.0
2014,"Natchitoches Parish","05000US22069",100600.0,6957.0
2014,"Howard County","05000US31093",100600.0,6895.0
2013,"Marshall County","05000US17123",100600.0,5001.0
2015,"Chippewa County","05000US27023",100600.0,8147.0
2014,"Hillsdale County","05000US26059",100600.0,3430.0
2013,"Upshur County","05000US54097",100500.0,8288.0
2015,"Pendleton County","05000US54071",100500.0,11731.0
2015,"Douglas County","05000US17041",100500.0,4858.0
2013,"Grant County","05000US46051",100500.0,7138.0
2013,"Lajas Municipio","05000US72079",100500.0,3859.0
2014,"Washington County","05000US21229",100500.0,6405.0
2015,"Lawrence County","05000US18093",100500.0,4930.0
2014,"Yukon-Koyukuk Census Area","05000US02290",100500.0,5896.0
2014,"Mayes County","05000US40097",100500.0,4368.0
2014,"Northumberland County","05000US42097",100500.0,2483.0
2015,"Mayagüez Municipio","05000US72097",100400.0,3496.0
2013,"Hickman County","05000US47081",100400.0,6764.0
2013,"Lunenburg County","05000US51111",100400.0,9909.0
2013,"Butler County","05000US19023",100400.0,4628.0
2013,"Naranjito Municipio","05000US72105",100400.0,5822.0
2014,"Richmond County, GA","05000US13245",100400.0,2871.0
2014,"Etowah County, AL","05000US01055",100400.0,3596.0
2014,"Newaygo County","05000US26123",100400.0,3387.0
2015,"Chemung County","05000US36015",100400.0,2657.0
2014,"Greensville County","05000US51081",100400.0,8401.0
2014,"Jackson County","05000US17077",100400.0,5283.0
2015,"Divide County","05000US38023",100400.0,20848.0
2013,"Hardin County","05000US48199",100400.0,5506.0
2014,"Clark County","05000US16033",100400.0,16733.0
2015,"Etowah County, AL","05000US01055",100400.0,3087.0
2013,"Putnam County","05000US29171",100300.0,12531.0
2013,"Archer County","05000US48009",100300.0,9217.0
2015,"Bland County","05000US51021",100300.0,11503.0
2014,"Potter County","05000US42105",100300.0,4994.0
2014,"Texas County","05000US29215",100300.0,7808.0
2014,"Stephenson County","05000US17177",100300.0,3415.0
2014,"Buena Vista County","05000US19021",100300.0,5574.0
2013,"Wyoming County","05000US36121",100200.0,2861.0
2014,"Pottawatomie County","05000US40125",100200.0,3177.0
2015,"Butler County","05000US31023",100200.0,7689.0
2014,"Koochiching County","05000US27071",100200.0,7863.0
2013,"Delta County","05000US26041",100200.0,3230.0
2013,"Marion County","05000US21155",100200.0,5229.0
2014,"Greenbrier County","05000US54025",100200.0,5894.0
2014,"Naranjito Municipio","05000US72105",100200.0,5136.0
2014,"Bates County","05000US29013",100200.0,6921.0
2015,"Calhoun County","05000US45017",100100.0,9817.0
2013,"White County","05000US05145",100100.0,4975.0
2015,"Chilton County","05000US01021",100100.0,6542.0
2014,"Walker County","05000US13295",100100.0,4851.0
2014,"Jackson County","05000US27063",100100.0,5731.0
2014,"Upshur County","05000US54097",100100.0,6555.0
2015,"Fremont County","05000US19071",100100.0,6838.0
2013,"Wexford County","05000US26165",100100.0,3970.0
2014,"Pettis County","05000US29159",100100.0,3764.0
2013,"Carroll County","05000US17015",100100.0,4266.0
2013,"Giles County","05000US47055",100000.0,6706.0
2013,"Borden County","05000US48033",100000.0,26310.0
2014,"Coffey County","05000US20031",100000.0,6972.0
2014,"Mills County","05000US48333",100000.0,34703.0
2015,"Osage County","05000US40113",100000.0,3839.0
2015,"Arthur County","05000US31005",100000.0,23656.0
2013,"Etowah County, AL","05000US01055",100000.0,3012.0
2014,"Laclede County","05000US29105",99900.0,6704.0
2015,"Huntington County","05000US18069",99900.0,3612.0
2014,"Colbert County","05000US01033",99900.0,5687.0
2013,"Wood County","05000US48499",99900.0,6883.0
2015,"Louisa County","05000US19115",99900.0,5566.0
2015,"Davis County","05000US19051",99900.0,6842.0
2013,"Utuado Municipio","05000US72141",99900.0,5775.0
2015,"Gilchrist County","05000US12041",99900.0,8533.0
2014,"Missaukee County","05000US26113",99800.0,3919.0
2014,"Maunabo Municipio","05000US72095",99800.0,7001.0
2014,"Decatur County","05000US13087",99800.0,7869.0
2015,"Arecibo Municipio","05000US72013",99800.0,2513.0
2015,"Lincoln County","05000US40081",99800.0,4234.0
2015,"Greensville County","05000US51081",99800.0,14240.0
2014,"Dyer County","05000US47045",99800.0,6929.0
2015,"Marion County","05000US54049",99800.0,4639.0
2014,"Vance County","05000US37181",99800.0,6254.0
2014,"Bowie County","05000US48037",99800.0,3981.0
2014,"Gray County","05000US20069",99800.0,9429.0
2014,"Powder River County","05000US30075",99700.0,10389.0
2013,"Davis County","05000US19051",99700.0,7524.0
2015,"Keith County","05000US31101",99700.0,8638.0
2015,"Boyd County","05000US21019",99700.0,6355.0
2013,"Cocke County","05000US47029",99700.0,6184.0
2015,"Turner County","05000US46125",99700.0,6621.0
2015,"Chaves County","05000US35005",99700.0,3846.0
2014,"Schuyler County","05000US36097",99700.0,4888.0
2015,"Iberia Parish","05000US22045",99600.0,6286.0
2013,"Greensville County","05000US51081",99600.0,7537.0
2014,"Howell County","05000US29091",99600.0,5184.0
2014,"St. Francois County","05000US29187",99600.0,5167.0
2015,"Woodbury County, IA","05000US19193",99600.0,2273.0
2014,"Calhoun County","05000US48057",99600.0,5567.0
2013,"Vance County","05000US37181",99600.0,6877.0
2014,"Pleasants County","05000US54073",99600.0,7627.0
2015,"Moca Municipio","05000US72099",99500.0,5245.0
2015,"Cocke County","05000US47029",99500.0,4424.0
2013,"Warren County","05000US18171",99500.0,7106.0
2015,"Meigs County","05000US47121",99500.0,10545.0
2014,"Deuel County","05000US46039",99500.0,7651.0
2015,"Ford County","05000US20057",99500.0,6365.0
2013,"Dyer County","05000US47045",99500.0,4193.0
2013,"Crittenden County","05000US05035",99500.0,4432.0
2013,"Carroll County","05000US21041",99500.0,7628.0
2014,"Stephens County","05000US13257",99500.0,9113.0
2013,"Cherokee County","05000US01019",99400.0,7098.0
2013,"Henderson County","05000US21101",99400.0,3961.0
2013,"Missaukee County","05000US26113",99400.0,4961.0
2015,"Colbert County","05000US01033",99400.0,4483.0
2015,"Morton County","05000US20129",99400.0,12717.0
2014,"Sully County","05000US46119",99400.0,22286.0
2013,"Whiteside County","05000US17195",99400.0,2525.0
2015,"Grant County","05000US20067",99400.0,10170.0
2013,"Dale County","05000US01045",99400.0,4493.0
2013,"Bates County","05000US29013",99400.0,7353.0
2015,"Martin County","05000US48317",99400.0,12886.0
2014,"Delta County","05000US26041",99400.0,2967.0
2014,"Union County","05000US47173",99300.0,6180.0
2015,"Jasper County","05000US45053",99300.0,11374.0
2014,"Mayagüez Municipio","05000US72097",99300.0,3662.0
2013,"Colbert County","05000US01033",99300.0,4837.0
2013,"Douglas County","05000US17041",99300.0,4418.0
2015,"Texas County","05000US29215",99300.0,8247.0
2014,"Iberia Parish","05000US22045",99200.0,4817.0
2015,"Maunabo Municipio","05000US72095",99200.0,5482.0
2015,"Williamson County","05000US17199",99200.0,3965.0
2015,"Carroll County","05000US21041",99200.0,8879.0
2013,"Butler County","05000US31023",99200.0,6471.0
2015,"Whiteside County","05000US17195",99200.0,2606.0
2014,"Whiteside County","05000US17195",99200.0,2685.0
2014,"Lavaca County","05000US48285",99100.0,7476.0
2013,"Pontotoc County","05000US40123",99100.0,4278.0
2014,"Taylor County, TX","05000US48441",99100.0,2925.0
2014,"Owen County","05000US21187",99100.0,8775.0
2013,"Greene County","05000US05055",99100.0,6804.0
2014,"Chaves County","05000US35005",99100.0,4621.0
2015,"Haywood County","05000US47075",99100.0,8063.0
2014,"Douglas County","05000US17041",99100.0,4510.0
2014,"Osage County","05000US20139",99100.0,4244.0
2014,"Lincoln County","05000US13181",99100.0,13247.0
2013,"Osage County","05000US20139",99000.0,3641.0
2014,"Chickasaw County","05000US19037",99000.0,4814.0
2015,"Muskegon County, MI","05000US26121",99000.0,1707.0
2014,"Gladwin County","05000US26051",99000.0,3413.0
2014,"Louisa County","05000US19115",99000.0,5325.0
2015,"Barranquitas Municipio","05000US72019",99000.0,9348.0
2013,"Tom Green County, TX","05000US48451",99000.0,3639.0
2014,"Macon County","05000US47111",99000.0,6881.0
2013,"Pondera County","05000US30073",99000.0,9489.0
2013,"Randolph County","05000US54083",99000.0,7511.0
2014,"Hardin County","05000US48199",99000.0,5436.0
2013,"Mason County","05000US21161",99000.0,5983.0
2014,"Scott County","05000US18143",98900.0,5388.0
2013,"Charlotte County","05000US51037",98900.0,10056.0
2015,"Stephenson County","05000US17177",98900.0,1974.0
2014,"Camuy Municipio","05000US72027",98900.0,3080.0
2014,"Highland County","05000US39071",98900.0,3980.0
2013,"Oliver County","05000US38065",98900.0,9547.0
2015,"Logan County","05000US17107",98900.0,2597.0
2015,"Jackson County","05000US01071",98900.0,4035.0
2013,"Pope County","05000US17151",98900.0,20178.0
2013,"Stanton County","05000US31167",98900.0,6669.0
2014,"Gallatin County","05000US21077",98900.0,7827.0
2015,"Lawrence County","05000US39087",98900.0,3985.0
2013,"St. Francois County","05000US29187",98900.0,3578.0
2013,"Caswell County","05000US37033",98900.0,4779.0
2015,"Somerset County","05000US42111",98800.0,1794.0
2015,"Dyer County","05000US47045",98800.0,4887.0
2013,"Kalkaska County","05000US26079",98800.0,5063.0
2015,"Sierra County","05000US35051",98800.0,14144.0
2014,"Chilton County","05000US01021",98800.0,6651.0
2015,"Tyrrell County","05000US37177",98800.0,17659.0
2015,"Scott County","05000US18143",98700.0,5396.0
2015,"Hillsdale County","05000US26059",98700.0,3123.0
2014,"Davis County","05000US19051",98700.0,6327.0
2013,"Hickory County","05000US29085",98700.0,9295.0
2014,"Barceloneta Municipio","05000US72017",98700.0,5361.0
2014,"Marion County","05000US21155",98700.0,4752.0
2013,"Ohio County","05000US54069",98700.0,4057.0
2015,"Lawrence County","05000US47099",98600.0,4039.0
2014,"Worth County","05000US19195",98600.0,5890.0
2015,"Murray County","05000US27101",98600.0,4747.0
2013,"Williams County","05000US39171",98600.0,2697.0
2013,"Stutsman County","05000US38093",98600.0,5922.0
2014,"Cocke County","05000US47029",98600.0,4570.0
2014,"Randolph County","05000US54083",98600.0,7133.0
2013,"Marion County","05000US39101",98600.0,2422.0
2013,"Grant County","05000US27051",98600.0,5729.0
2014,"Muskegon County, MI","05000US26121",98600.0,1544.0
2015,"Pierce County","05000US31139",98500.0,4721.0
2014,"St. Martin Parish","05000US22099",98500.0,7100.0
2015,"Morgan County","05000US17137",98500.0,3473.0
2014,"Guthrie County","05000US19077",98500.0,6179.0
2014,"Pierce County","05000US31139",98500.0,4286.0
2013,"Howard County","05000US18067",98500.0,2169.0
2014,"Franklin County","05000US36033",98500.0,3492.0
2013,"Livingston County","05000US29117",98500.0,5613.0
2014,"Ransom County","05000US38073",98500.0,8092.0
