year,geo_name,geo,income,income_moe,income_rank
2015,"Covington County","05000US01039",36444.0,1673.0,2590.0
2014,"Houghton County","05000US26061",36443.0,1407.0,2589.0
2015,"Kenedy County","05000US48261",36438.0,10695.0,2591.0
2013,"Sequatchie County","05000US47153",36434.0,4579.0,2538.0
2013,"Mississippi County","05000US05093",36428.0,2401.0,2539.0
2015,"Richland Parish","05000US22083",36421.0,3154.0,2592.0
2015,"Forrest County","05000US28035",36416.0,2129.0,2593.0
2013,"Franklin County","05000US01059",36415.0,2278.0,2540.0
2013,"Jasper County","05000US45053",36413.0,2766.0,2541.0
2015,"Arkansas County","05000US05001",36411.0,2766.0,2594.0
2013,"Carter County","05000US21043",36406.0,2789.0,2542.0
2015,"Frio County","05000US48163",36404.0,4068.0,2595.0
2013,"Castro County","05000US48069",36402.0,5999.0,2543.0
2014,"Luce County","05000US26095",36398.0,2830.0,2590.0
2013,"Iron County","05000US29093",36387.0,2441.0,2544.0
2015,"Jeff Davis County","05000US13161",36385.0,1879.0,2596.0
2013,"Taylor County","05000US21217",36384.0,2864.0,2545.0
2013,"Hardeman County","05000US48197",36377.0,5476.0,2546.0
2015,"McPherson County","05000US46089",36375.0,6595.0,2597.0
2015,"Baylor County","05000US48023",36373.0,7151.0,2598.0
2013,"Isabella County","05000US26073",36372.0,1356.0,2547.0
2013,"Jackson County","05000US39079",36356.0,1628.0,2548.0
2013,"Taylor County","05000US12123",36356.0,2923.0,2548.0
2013,"Tillman County","05000US40141",36354.0,3183.0,2550.0
2014,"Barbour County","05000US54001",36351.0,2107.0,2591.0
2015,"Ottawa County","05000US40115",36347.0,985.0,2599.0
2015,"Putnam County","05000US29171",36346.0,4384.0,2600.0
2014,"Cass County","05000US48067",36342.0,1677.0,2592.0
2013,"Rutherford County","05000US37161",36334.0,1619.0,2551.0
2015,"Hickman County","05000US47081",36334.0,1363.0,2601.0
2015,"Bracken County","05000US21023",36327.0,4162.0,2602.0
2013,"Decatur County","05000US19053",36326.0,3658.0,2552.0
2015,"San Juan County","05000US08111",36324.0,2185.0,2603.0
2013,"Darlington County","05000US45031",36323.0,1734.0,2553.0
2015,"Wayne County","05000US54099",36318.0,1884.0,2604.0
2013,"Dent County","05000US29065",36311.0,2582.0,2554.0
2014,"Jackson County","05000US12063",36310.0,1275.0,2593.0
2013,"Monroe County","05000US28095",36308.0,2681.0,2555.0
2014,"Brantley County","05000US13025",36301.0,4735.0,2594.0
2013,"Jeff Davis County","05000US13161",36296.0,2172.0,2556.0
2015,"Cherokee County","05000US01019",36296.0,1710.0,2605.0
2013,"Brunswick County","05000US51025",36293.0,2482.0,2557.0
2015,"Fayette County","05000US54019",36293.0,1836.0,2606.0
2015,"Dixie County","05000US12029",36292.0,3886.0,2607.0
2015,"Suwannee County","05000US12121",36289.0,2169.0,2608.0
2015,"Nottoway County","05000US51135",36284.0,1965.0,2609.0
2013,"Kiowa County","05000US40075",36281.0,2839.0,2558.0
2014,"Crisp County","05000US13081",36280.0,4363.0,2595.0
2014,"Cibola County","05000US35006",36279.0,4133.0,2596.0
2013,"Crenshaw County","05000US01041",36275.0,2487.0,2559.0
2013,"Franklin County","05000US17055",36273.0,1507.0,2560.0
2014,"McDowell County","05000US37111",36271.0,2544.0,2597.0
2014,"Marion County","05000US13197",36271.0,2221.0,2597.0
2014,"Geneva County","05000US01061",36268.0,2813.0,2599.0
2015,"Ashe County","05000US37009",36267.0,1102.0,2610.0
2015,"Independence County","05000US05063",36265.0,1665.0,2611.0
2013,"Mecklenburg County","05000US51117",36261.0,2387.0,2561.0
2013,"Decatur County","05000US47039",36258.0,3430.0,2562.0
2013,"Whitman County","05000US53075",36257.0,2187.0,2563.0
2014,"Covington County","05000US01039",36256.0,1642.0,2600.0
2015,"Montmorency County","05000US26119",36250.0,1815.0,2612.0
2014,"Shelby County","05000US48419",36250.0,1956.0,2601.0
2013,"Briscoe County","05000US48045",36250.0,6959.0,2564.0
2014,"Tazewell County","05000US51185",36248.0,1974.0,2602.0
2014,"Ashe County","05000US37009",36244.0,1845.0,2603.0
2014,"Fulton County","05000US05049",36244.0,3400.0,2603.0
2015,"Marion County","05000US13197",36242.0,2618.0,2613.0
2015,"Iron County","05000US29093",36239.0,2219.0,2614.0
2014,"Nodaway County","05000US29147",36237.0,1962.0,2605.0
2013,"Iosco County","05000US26069",36236.0,1614.0,2565.0
2014,"Holmes County","05000US12059",36236.0,3068.0,2606.0
2014,"Lawrence County","05000US21127",36225.0,3040.0,2607.0
2014,"Sevier County","05000US05133",36218.0,2702.0,2608.0
2013,"Wise County","05000US51195",36218.0,1642.0,2566.0
2015,"Okfuskee County","05000US40107",36216.0,2902.0,2615.0
2014,"Fairfield County","05000US45039",36213.0,4795.0,2609.0
2013,"Jones County","05000US37103",36213.0,3681.0,2567.0
2013,"Modoc County","05000US06049",36212.0,4104.0,2568.0
2014,"Dade County","05000US29057",36209.0,2932.0,2610.0
2015,"Little River County","05000US05081",36205.0,2431.0,2616.0
2013,"Lauderdale County","05000US28075",36203.0,1643.0,2569.0
2013,"Lewis County","05000US54041",36199.0,2071.0,2570.0
2014,"Delaware County","05000US40041",36198.0,2083.0,2611.0
2015,"Mercer County","05000US54055",36195.0,1537.0,2617.0
2013,"Johnston County","05000US40069",36192.0,3345.0,2571.0
2014,"Independence County","05000US05063",36186.0,1751.0,2612.0
2015,"Taylor County","05000US12123",36181.0,3352.0,2618.0
2014,"Union County","05000US35059",36176.0,2804.0,2613.0
2013,"Wilkinson County","05000US13319",36173.0,2742.0,2572.0
2014,"Carroll County","05000US47017",36168.0,2594.0,2614.0
2013,"Catahoula Parish","05000US22025",36165.0,6431.0,2573.0
2015,"Surry County","05000US37171",36164.0,1126.0,2619.0
2015,"Alcorn County","05000US28003",36163.0,3135.0,2620.0
2014,"Butler County","05000US29023",36160.0,1854.0,2615.0
2014,"Lewis County","05000US16061",36159.0,2056.0,2616.0
2014,"Crook County","05000US41013",36158.0,2145.0,2617.0
2014,"Norton city","05000US51720",36148.0,6926.0,2618.0
2014,"Gadsden County","05000US12039",36146.0,3031.0,2619.0
2015,"Rhea County","05000US47143",36146.0,2628.0,2621.0
2013,"Russell County","05000US01113",36143.0,1363.0,2574.0
2014,"Martin County","05000US37117",36132.0,2506.0,2620.0
2013,"Perry County","05000US28111",36124.0,3459.0,2575.0
2013,"Jim Hogg County","05000US48247",36121.0,5738.0,2576.0
2013,"Fairfield County","05000US45039",36120.0,4803.0,2577.0
2014,"Lewis County","05000US47101",36114.0,1870.0,2621.0
2014,"DeSoto County","05000US12027",36114.0,1888.0,2621.0
2013,"Sioux County","05000US38085",36111.0,4247.0,2578.0
2014,"Logan County","05000US21141",36101.0,3010.0,2623.0
2013,"Golden Valley County","05000US38033",36100.0,4022.0,2579.0
2015,"Rio Arriba County","05000US35039",36098.0,3101.0,2622.0
2015,"Nicholas County","05000US21181",36097.0,3292.0,2623.0
2014,"Simpson County","05000US28127",36097.0,1684.0,2624.0
2013,"McIntosh County","05000US40091",36096.0,3383.0,2580.0
2013,"Swain County","05000US37173",36094.0,6415.0,2581.0
2014,"Hardee County","05000US12049",36094.0,2663.0,2625.0
2014,"Clay County","05000US37043",36089.0,3681.0,2626.0
2013,"Texas County","05000US29215",36082.0,1687.0,2582.0
2015,"Falls County","05000US48145",36079.0,2516.0,2624.0
2015,"Brown County","05000US31017",36078.0,8503.0,2625.0
2013,"Itawamba County","05000US28057",36073.0,1965.0,2583.0
2013,"Bleckley County","05000US13023",36073.0,5003.0,2583.0
2015,"Phillips County","05000US30071",36071.0,5526.0,2626.0
2013,"Brantley County","05000US13025",36070.0,4489.0,2585.0
2015,"Union County","05000US35059",36070.0,2676.0,2627.0
2015,"Seminole County","05000US40133",36068.0,1482.0,2628.0
2013,"Crockett County","05000US47033",36066.0,2126.0,2586.0
2013,"McIntosh County","05000US38051",36066.0,2549.0,2586.0
2014,"Russell County","05000US01113",36066.0,1653.0,2627.0
2015,"Ogemaw County","05000US26129",36063.0,1500.0,2629.0
2014,"Logan County","05000US05083",36062.0,2429.0,2628.0
2014,"Schuyler County","05000US29197",36060.0,3377.0,2629.0
2014,"Pendleton County","05000US54071",36052.0,3112.0,2630.0
2013,"Harrison County","05000US21097",36048.0,3147.0,2588.0
2013,"Morgan County","05000US54065",36046.0,3213.0,2589.0
2014,"Greenwood County","05000US45047",36045.0,1209.0,2631.0
2014,"Forest County","05000US42053",36037.0,3414.0,2632.0
2015,"Bulloch County","05000US13031",36032.0,1674.0,2630.0
2015,"Mineral County","05000US30061",36031.0,4563.0,2631.0
2013,"McDonough County","05000US17109",36031.0,3098.0,2590.0
2013,"Lamar County","05000US01075",36028.0,1700.0,2591.0
2015,"Geneva County","05000US01061",36024.0,2022.0,2632.0
2013,"Marshall County","05000US28093",36022.0,2593.0,2592.0
2015,"Crenshaw County","05000US01041",36022.0,3041.0,2633.0
2014,"Lamar County","05000US01075",36021.0,1991.0,2633.0
2013,"Comanche County","05000US48093",36020.0,2628.0,2593.0
2015,"Laurel County","05000US21125",36020.0,1271.0,2634.0
2015,"McIntosh County","05000US40091",36011.0,2435.0,2635.0
2014,"Union County","05000US47173",36009.0,2558.0,2634.0
2015,"Fairfield County","05000US45039",36004.0,4051.0,2636.0
2013,"Lewis County","05000US16061",36000.0,2472.0,2594.0
2014,"Lake County","05000US06033",35997.0,2154.0,2635.0
2014,"Franklin County","05000US28037",35995.0,5080.0,2636.0
2015,"Clarke County","05000US28023",35993.0,2156.0,2637.0
2015,"Piute County","05000US49031",35980.0,2542.0,2638.0
2015,"Jones County","05000US46075",35972.0,11547.0,2639.0
2014,"Le Flore County","05000US40079",35970.0,1079.0,2637.0
2014,"Meigs County","05000US39105",35970.0,2407.0,2637.0
2015,"McDowell County","05000US37111",35965.0,2343.0,2640.0
2014,"Harrison County","05000US21097",35957.0,2829.0,2639.0
2013,"Mingo County","05000US54059",35955.0,3749.0,2595.0
2014,"Schoolcraft County","05000US26153",35955.0,4913.0,2640.0
2013,"Ashe County","05000US37009",35951.0,2151.0,2596.0
2014,"Lincoln County","05000US21137",35949.0,1928.0,2641.0
2013,"Abbeville County","05000US45001",35947.0,2692.0,2597.0
2013,"Shelby County","05000US29205",35938.0,5159.0,2598.0
2014,"Hitchcock County","05000US31087",35938.0,3815.0,2642.0
2015,"Lawrence County","05000US21127",35935.0,4264.0,2641.0
2015,"Navajo County, AZ","05000US04017",35921.0,1585.0,2642.0
2013,"Essex County","05000US50009",35916.0,2164.0,2599.0
2014,"Highlands County, FL","05000US12055",35911.0,1085.0,2643.0
2014,"Nottoway County","05000US51135",35911.0,3365.0,2643.0
2015,"Scioto County","05000US39145",35903.0,1592.0,2643.0
2013,"Crawford County","05000US29055",35897.0,3062.0,2600.0
2014,"Talladega County","05000US01121",35896.0,1936.0,2645.0
2014,"Surry County","05000US37171",35894.0,1315.0,2646.0
2013,"Howard County","05000US05061",35879.0,2947.0,2601.0
2014,"Franklin County","05000US13119",35878.0,3798.0,2647.0
2013,"Madison County","05000US29123",35870.0,2752.0,2602.0
2013,"Covington County","05000US01039",35869.0,1889.0,2603.0
2015,"Union County","05000US28145",35865.0,2740.0,2644.0
2015,"Lafayette County","05000US12067",35864.0,8175.0,2645.0
2014,"Greene County","05000US47059",35860.0,1289.0,2648.0
2015,"Nodaway County","05000US29147",35854.0,1955.0,2646.0
2014,"Ogemaw County","05000US26129",35850.0,1762.0,2649.0
2013,"Frio County","05000US48163",35849.0,5100.0,2604.0
2013,"Motley County","05000US48345",35845.0,2340.0,2605.0
2014,"Weakley County","05000US47183",35845.0,1852.0,2650.0
2015,"Walker County","05000US01127",35843.0,1700.0,2647.0
2013,"Bulloch County","05000US13031",35840.0,2009.0,2606.0
2015,"Prairie County","05000US05117",35833.0,3076.0,2648.0
2015,"Meriwether County","05000US13199",35832.0,3364.0,2649.0
2013,"Wayne County","05000US13305",35830.0,2115.0,2607.0
2014,"Crawford County","05000US29055",35829.0,3065.0,2651.0
2014,"Harney County","05000US41025",35828.0,4241.0,2652.0
2013,"Union Parish","05000US22111",35828.0,2614.0,2608.0
2014,"Taos County","05000US35055",35823.0,3486.0,2653.0
2014,"Texas County","05000US29215",35822.0,1939.0,2654.0
2013,"Elbert County","05000US13105",35817.0,2719.0,2609.0
2015,"Lincoln County","05000US54043",35800.0,2750.0,2650.0
2013,"New Madrid County","05000US29143",35793.0,2852.0,2610.0
2013,"Worth County","05000US13321",35792.0,3651.0,2611.0
2015,"Woodson County","05000US20207",35787.0,5287.0,2651.0
2015,"Levy County","05000US12075",35782.0,1566.0,2652.0
2015,"Greene County","05000US37079",35777.0,2404.0,2653.0
2013,"La Paz County","05000US04012",35776.0,3004.0,2612.0
2015,"Upson County","05000US13293",35774.0,2147.0,2654.0
2013,"Madison County","05000US05087",35771.0,2091.0,2613.0
2013,"Lenoir County","05000US37107",35770.0,1484.0,2614.0
2013,"Ritchie County","05000US54085",35769.0,2300.0,2615.0
2013,"Lincoln Parish","05000US22061",35769.0,2679.0,2615.0
2014,"Haskell County","05000US40061",35764.0,2066.0,2655.0
2015,"Caldwell County","05000US37027",35763.0,1123.0,2655.0
2013,"Columbus County","05000US37047",35761.0,2287.0,2617.0
2014,"Laurel County","05000US21125",35746.0,1531.0,2656.0
2013,"Sequoyah County","05000US40135",35742.0,1849.0,2618.0
2015,"Butler County","05000US29023",35738.0,1990.0,2656.0
2015,"Sequoyah County","05000US40135",35736.0,1672.0,2657.0
2014,"Sampson County","05000US37163",35731.0,1901.0,2657.0
2013,"Campbell County","05000US46021",35729.0,8276.0,2619.0
2014,"Lafayette County","05000US12067",35720.0,6943.0,2658.0
2013,"Webster County","05000US13307",35718.0,10593.0,2620.0
2013,"Panola County","05000US28107",35715.0,2582.0,2621.0
2013,"Suwannee County","05000US12121",35698.0,2072.0,2622.0
2013,"Tazewell County","05000US51185",35693.0,2281.0,2623.0
2013,"Coffee County","05000US13069",35693.0,2401.0,2623.0
2014,"Comanche County","05000US48093",35692.0,2460.0,2659.0
2014,"Iron County","05000US26071",35689.0,1805.0,2660.0
2014,"Lenoir County","05000US37107",35687.0,1557.0,2661.0
2015,"Gogebic County","05000US26053",35686.0,1379.0,2658.0
2013,"Ashley County","05000US05003",35683.0,3771.0,2625.0
2015,"Cook County","05000US13075",35683.0,3270.0,2659.0
2015,"Harrison County","05000US21097",35681.0,2545.0,2660.0
2014,"Frio County","05000US48163",35681.0,4763.0,2662.0
2014,"Mercer County","05000US54055",35678.0,1623.0,2663.0
2013,"Adams County","05000US39001",35678.0,1997.0,2626.0
2015,"Reynolds County","05000US29179",35648.0,3355.0,2661.0
2015,"Neshoba County","05000US28099",35645.0,2953.0,2662.0
2014,"Bulloch County","05000US13031",35642.0,1834.0,2664.0
2013,"Surry County","05000US37171",35641.0,1155.0,2627.0
2015,"Lawrence County","05000US28077",35634.0,3586.0,2663.0
2014,"Barbour County","05000US01005",35634.0,2440.0,2665.0
2015,"Rutherford County","05000US37161",35630.0,1634.0,2664.0
2014,"Hamilton County","05000US12047",35629.0,3777.0,2666.0
2013,"Lincoln County","05000US13181",35625.0,5925.0,2628.0
2013,"Geneva County","05000US01061",35625.0,2679.0,2628.0
2014,"Gilmer County","05000US54021",35625.0,3899.0,2667.0
2014,"Lincoln County","05000US54043",35623.0,3010.0,2668.0
2013,"Hart County","05000US13147",35615.0,2424.0,2630.0
2015,"Tippah County","05000US28139",35609.0,3829.0,2665.0
2014,"Seminole County","05000US40133",35607.0,1626.0,2669.0
2014,"Lincoln County","05000US30053",35603.0,3713.0,2670.0
2015,"St. Louis city, MO","05000US29510",35599.0,758.0,2666.0
2013,"Cass County","05000US48067",35598.0,1848.0,2631.0
2014,"Knox County","05000US29103",35597.0,2694.0,2671.0
2014,"Baxter County","05000US05005",35594.0,2299.0,2672.0
2013,"Bedford city","05000US51515",35593.0,5834.0,2632.0
2014,"Okfuskee County","05000US40107",35586.0,2401.0,2673.0
2014,"Whitman County","05000US53075",35578.0,2283.0,2674.0
2015,"Lake County","05000US06033",35578.0,2034.0,2667.0
2013,"Malheur County","05000US41045",35578.0,1779.0,2633.0
2015,"Johnson County","05000US21115",35570.0,1792.0,2668.0
2015,"Calhoun County","05000US54013",35568.0,6515.0,2669.0
2015,"Gadsden County","05000US12039",35567.0,2295.0,2670.0
2014,"Essex County","05000US50009",35567.0,1778.0,2675.0
2015,"Hughes County","05000US40063",35563.0,2072.0,2671.0
2013,"Highlands County, FL","05000US12055",35560.0,1135.0,2634.0
2015,"Adams County","05000US39001",35560.0,2552.0,2672.0
2014,"La Salle County","05000US48283",35554.0,3976.0,2676.0
2015,"Roosevelt County","05000US35041",35546.0,2764.0,2673.0
2013,"Greene County","05000US47059",35545.0,1383.0,2635.0
2015,"Murray County","05000US13213",35539.0,2859.0,2674.0
2013,"Yell County","05000US05149",35535.0,2938.0,2636.0
2015,"Forest County","05000US42053",35533.0,2164.0,2675.0
2013,"Fulton County","05000US05049",35522.0,2831.0,2637.0
2015,"Jim Hogg County","05000US48247",35521.0,5606.0,2676.0
2014,"Taylor County","05000US21217",35521.0,3230.0,2677.0
2014,"Thomas County","05000US13275",35515.0,2384.0,2678.0
2013,"Holmes County","05000US12059",35511.0,3296.0,2638.0
2014,"Pickett County","05000US47137",35510.0,3629.0,2679.0
2015,"Carroll County","05000US47017",35508.0,2811.0,2677.0
2014,"Bleckley County","05000US13023",35507.0,5408.0,2680.0
2013,"Miller County","05000US29131",35507.0,2814.0,2639.0
2013,"St. Landry Parish","05000US22097",35503.0,2314.0,2640.0
2014,"Lincoln County","05000US28085",35502.0,2343.0,2681.0
2014,"Darlington County","05000US45031",35494.0,1897.0,2682.0
2014,"Watauga County","05000US37189",35491.0,2726.0,2683.0
2014,"Okeechobee County","05000US12093",35490.0,2158.0,2684.0
2015,"Sampson County","05000US37163",35490.0,2096.0,2678.0
2013,"Lincoln County","05000US54043",35487.0,2680.0,2641.0
2013,"Dade County","05000US29057",35483.0,2435.0,2642.0
2014,"Levy County","05000US12075",35483.0,2410.0,2685.0
2014,"Mellette County","05000US46095",35478.0,3400.0,2686.0
2013,"Meigs County","05000US39105",35469.0,2090.0,2643.0
2015,"Fleming County","05000US21069",35469.0,4094.0,2679.0
2015,"Crockett County","05000US47033",35464.0,2377.0,2680.0
2015,"Hardee County","05000US12049",35457.0,2524.0,2681.0
2015,"Lamar County","05000US01075",35450.0,2018.0,2682.0
2014,"Franklin County","05000US01059",35450.0,2179.0,2687.0
2014,"Fannin County","05000US13111",35441.0,2984.0,2688.0
2013,"Talladega County","05000US01121",35439.0,1725.0,2644.0
2015,"St. Helena Parish","05000US22091",35437.0,5503.0,2683.0
2013,"Adams County","05000US16003",35434.0,4354.0,2645.0
2013,"Butler County","05000US21031",35430.0,3826.0,2646.0
2013,"Houghton County","05000US26061",35430.0,1513.0,2646.0
2014,"Pulaski County","05000US13235",35430.0,3857.0,2689.0
2013,"Hendry County","05000US12051",35425.0,2255.0,2648.0
2013,"Rabun County","05000US13241",35423.0,4927.0,2649.0
2013,"Copiah County","05000US28029",35421.0,2214.0,2650.0
2015,"Malheur County","05000US41045",35418.0,2923.0,2684.0
2015,"Darlington County","05000US45031",35409.0,1934.0,2685.0
2014,"Abbeville County","05000US45001",35409.0,2614.0,2690.0
2014,"Prowers County","05000US08099",35408.0,3452.0,2691.0
2015,"Okeechobee County","05000US12093",35405.0,1546.0,2686.0
2015,"Baxter County","05000US05005",35396.0,2040.0,2687.0
2015,"Grainger County","05000US47057",35391.0,1853.0,2688.0
2014,"Union County","05000US28145",35389.0,3352.0,2692.0
2015,"Cherokee County","05000US45021",35389.0,2199.0,2689.0
2015,"Elbert County","05000US13105",35388.0,3292.0,2690.0
