year,geo_name,geo,teen_births
2017,"Wilson County","05000US20205",48.7
2017,"Bledsoe County","05000US47007",48.7
2017,"Hancock County","05000US47067",48.7
2017,"Oconee County","05000US45073",48.7
2016,"Wilkes County","05000US37193",48.7
2015,"Burnet County","05000US48053",48.7
2015,"Allen County, OH","05000US39003",48.7
2017,"Clark County, OH","05000US39023",48.7
2015,"White County","05000US05145",48.7
2015,"Harrison County","05000US54033",48.6
2017,"Bertie County","05000US37015",48.6
2016,"Clare County","05000US26035",48.6
2016,"Eastland County","05000US48133",48.6
2017,"Marion County, IN","05000US18097",48.6
2016,"Gaston County, NC","05000US37071",48.6
2017,"Greene County","05000US37079",48.6
2017,"Hinds County, MS","05000US28049",48.6
2017,"Mason County","05000US54053",48.6
2016,"Pendleton County","05000US21191",48.6
2015,"Carter County","05000US47019",48.6
2016,"Haskell County","05000US20081",48.6
2016,"Tyrrell County","05000US37177",48.6
2015,"Clay County","05000US17025",48.6
2015,"Nash County","05000US37127",48.6
2016,"Woodson County","05000US20207",48.6
2016,"Jackson County","05000US12063",48.6
2017,"Morton County","05000US20129",48.6
2015,"Rockingham County","05000US37157",48.6
2017,"Campbell County","05000US56005",48.5
2016,"Walton County","05000US12131",48.5
2015,"Stoddard County","05000US29207",48.5
2016,"Major County","05000US40093",48.5
2017,"Johnson County, TX","05000US48251",48.5
2017,"Decatur County","05000US20039",48.5
2016,"Winchester city","05000US51840",48.5
2016,"Bourbon County","05000US21017",48.5
2016,"Hood County","05000US48221",48.5
2016,"Clinton County","05000US18023",48.5
2016,"Alpine County","05000US06003",48.5
2016,"Wetzel County","05000US54103",48.5
2017,"Franklin County","05000US48159",48.5
2016,"Florence County, SC","05000US45041",48.5
2017,"Winston County","05000US28159",48.5
2015,"Wood County","05000US54107",48.5
2015,"Appanoose County","05000US19007",48.5
2016,"Hardin County, KY","05000US21093",48.5
2015,"Tazewell County","05000US51185",48.5
2017,"Haskell County","05000US48207",48.4
2015,"Bollinger County","05000US29017",48.4
2016,"Oceana County","05000US26127",48.4
2015,"Dale County","05000US01045",48.4
2017,"Lowndes County","05000US28087",48.4
2016,"Tazewell County","05000US51185",48.4
2015,"Klamath County","05000US41035",48.4
2016,"Cass County","05000US27021",48.4
2015,"Conejos County","05000US08021",48.4
2016,"Bibb County","05000US01007",48.4
2017,"Cassia County","05000US16031",48.3
2017,"Bexar County, TX","05000US48029",48.3
2016,"Wood County","05000US54107",48.3
2017,"Franklin County","05000US05047",48.3
2016,"Monterey County, CA","05000US06053",48.3
2015,"Fremont County","05000US08043",48.3
2015,"Madison County","05000US05087",48.3
2015,"Brazoria County, TX","05000US48039",48.3
2015,"Cabell County","05000US54011",48.3
2016,"Buchanan County","05000US51027",48.3
2016,"Hickory County","05000US29085",48.3
2015,"Baca County","05000US08009",48.3
2016,"Pulaski County","05000US17153",48.3
2017,"Stoddard County","05000US29207",48.3
2016,"Alamosa County","05000US08003",48.3
2016,"Greenbrier County","05000US54025",48.3
2016,"Randolph County","05000US29175",48.3
2016,"Harrison County","05000US54033",48.3
2015,"Hitchcock County","05000US31087",48.3
2016,"Clay County","05000US17025",48.2
2015,"Roane County","05000US54087",48.2
2015,"Wise County","05000US48497",48.2
2015,"Crittenden County","05000US21055",48.2
2016,"Decatur County","05000US47039",48.2
2015,"Eastland County","05000US48133",48.2
2017,"Wayne County, NC","05000US37191",48.2
2017,"Putnam County","05000US13237",48.2
2017,"Wood County","05000US54107",48.2
2015,"Costilla County","05000US08023",48.2
2017,"Cass County","05000US18017",48.2
2017,"Cowley County","05000US20035",48.2
2016,"Saluda County","05000US45081",48.2
2017,"Dewey County","05000US40043",48.2
2016,"Fulton County","05000US05049",48.2
2016,"Trimble County","05000US21223",48.2
2017,"Summers County","05000US54089",48.2
2017,"Clarke County","05000US19039",48.2
2015,"Kingfisher County","05000US40073",48.1
2015,"Surry County","05000US37171",48.1
2016,"Marion County","05000US21155",48.1
2016,"Cedar County","05000US29039",48.1
2017,"Calcasieu Parish, LA","05000US22019",48.1
2017,"Russell County","05000US01113",48.1
2016,"Smith County, TX","05000US48423",48.1
2017,"Gibson County","05000US47053",48.1
2015,"Stanly County","05000US37167",48.1
2015,"Decatur County","05000US18031",48.1
2017,"Cedar County","05000US29039",48.1
2015,"Livingston Parish, LA","05000US22063",48.1
2015,"Wayne County","05000US18177",48.1
2016,"Howard County","05000US18067",48.1
2016,"Watonwan County","05000US27165",48.1
2015,"Fulton County","05000US18049",48.0
2017,"Taylor County","05000US21217",48.0
2015,"Montgomery County","05000US13209",48.0
2016,"Norfolk city, VA","05000US51710",48.0
2016,"Mason County","05000US54053",48.0
2015,"St. Clair County, IL","05000US17163",48.0
2016,"Webster County","05000US28155",48.0
2016,"Fannin County","05000US13111",48.0
2017,"Vinton County","05000US39163",48.0
2016,"Elmore County","05000US16039",48.0
2017,"Williams County","05000US38105",48.0
2017,"Owen County","05000US21187",48.0
2017,"Izard County","05000US05065",48.0
2016,"Warren County","05000US37185",48.0
2016,"Pershing County","05000US32027",48.0
2015,"Sawyer County","05000US55113",48.0
2016,"Grant County","05000US05053",48.0
2016,"Forrest County","05000US28035",48.0
2017,"Winston County","05000US01133",48.0
2015,"Hart County","05000US13147",48.0
2017,"Lubbock County, TX","05000US48303",48.0
2015,"Barton County","05000US20009",48.0
2015,"Washington County","05000US40147",48.0
2015,"Escambia County, FL","05000US12033",48.0
2017,"Neosho County","05000US20133",47.9
2016,"Chautauqua County","05000US20019",47.9
2016,"Hertford County","05000US37091",47.9
2017,"Carter County","05000US29035",47.9
2016,"Bollinger County","05000US29017",47.9
2017,"Barry County","05000US29009",47.9
2017,"Bartholomew County","05000US18005",47.9
2015,"Lander County","05000US32015",47.9
2015,"Hancock County","05000US28045",47.9
2017,"Wythe County","05000US51197",47.9
2015,"Lee County","05000US19111",47.9
2015,"Garrard County","05000US21079",47.9
2015,"Northumberland County","05000US51133",47.9
2017,"Watonwan County","05000US27165",47.9
2017,"Philadelphia County, PA","05000US42101",47.9
2015,"Greene County","05000US47059",47.9
2015,None,"05000US02201",47.9
2015,"McMinn County","05000US47107",47.9
2016,"Bastrop County","05000US48021",47.9
2017,"Grimes County","05000US48185",47.9
2015,"Taos County","05000US35055",47.8
2015,"Buchanan County","05000US51027",47.8
2016,"Spartanburg County, SC","05000US45083",47.8
2016,"McNairy County","05000US47109",47.8
2016,"Sullivan County, TN","05000US47163",47.8
2017,"Wetzel County","05000US54103",47.8
2016,"Marion County, FL","05000US12083",47.8
2015,"Emporia city","05000US51595",47.8
2016,"Montgomery County","05000US05097",47.8
2016,"Klamath County","05000US41035",47.8
2016,"Polk County, FL","05000US12105",47.8
2017,"Marshall County","05000US47117",47.8
2017,"Lynn County","05000US48305",47.8
2016,"Carson City County","05000US32510",47.8
2015,"King and Queen County","05000US51097",47.8
2015,"Hansford County","05000US48195",47.8
2016,"Morgan County, AL","05000US01103",47.8
2016,"Haskell County","05000US48207",47.8
2016,"Williams County","05000US38105",47.8
2015,"Bedford city","05000US51515",47.8
2017,"Accomack County","05000US51001",47.8
2017,"Hall County, GA","05000US13139",47.8
2016,"Montrose County","05000US08085",47.7
2017,"Fresno County, CA","05000US06019",47.7
2016,"Lawrence County","05000US39087",47.7
2017,"Highland County","05000US39071",47.7
2016,"Shawnee County, KS","05000US20177",47.7
2017,"Richland County, OH","05000US39139",47.7
2017,"Lawrence County","05000US18093",47.7
2017,"Lowndes County","05000US01085",47.7
2015,"Delta County","05000US08029",47.7
2015,"Maricopa County, AZ","05000US04013",47.7
2016,"Wabash County","05000US17185",47.7
2016,"Washington County","05000US51191",47.7
2016,"Wythe County","05000US51197",47.7
2017,"Eastland County","05000US48133",47.7
2016,"White County","05000US05145",47.6
2015,"Baxter County","05000US05005",47.6
2016,"Craighead County, AR","05000US05031",47.6
2015,"Beaver County","05000US49001",47.6
2017,"Hardin County","05000US47071",47.6
2016,"Wood County","05000US48499",47.6
2015,"Haskell County","05000US20081",47.6
2015,"Muscatine County","05000US19139",47.6
2017,"Clarke County","05000US28023",47.6
2017,"Lawrence County","05000US29109",47.6
2015,"Williamsburg County","05000US45089",47.6
2015,"Person County","05000US37145",47.6
2017,"Newberry County","05000US45071",47.6
2017,"Wilcox County","05000US01131",47.5
2015,"Des Moines County","05000US19057",47.5
2017,"Pawnee County","05000US40117",47.5
2017,"Bates County","05000US29013",47.5
2017,"Bibb County","05000US01007",47.5
2017,"Pulaski County","05000US17153",47.5
2015,"Grant County","05000US05053",47.5
2016,"Russell County","05000US51167",47.5
2017,"Wilkes County","05000US37193",47.5
2015,"Natrona County","05000US56025",47.5
2015,"Mason County","05000US54053",47.5
2017,"Colorado County","05000US48089",47.5
2016,"Emporia city","05000US51595",47.5
2015,"Pendleton County","05000US21191",47.5
2016,"Adams County, CO","05000US08001",47.5
2015,"Union County","05000US13291",47.5
2015,"Woodbury County, IA","05000US19193",47.5
2016,"Osborne County","05000US20141",47.4
2016,"Talladega County","05000US01121",47.4
2016,"Mineral County","05000US30061",47.4
2017,"McCormick County","05000US45065",47.4
2015,"Stone County","05000US29209",47.4
2015,"Calhoun County, MI","05000US26025",47.4
2015,"Cass County","05000US17017",47.4
2015,"Howard County","05000US18067",47.4
2016,"Sawyer County","05000US55113",47.4
2017,"Rutherford County","05000US37161",47.4
2015,"Prairie County","05000US05117",47.4
2016,"Carroll County","05000US47017",47.4
2017,"Colbert County","05000US01033",47.4
2016,"Lavaca County","05000US48285",47.3
2017,"Elkhart County, IN","05000US18039",47.3
2016,"Fountain County","05000US18045",47.3
2016,"Garfield County","05000US08045",47.3
2016,"Fayette County","05000US47047",47.3
2016,"Lampasas County","05000US48281",47.3
2015,"Hyde County","05000US37095",47.3
2015,"Bracken County","05000US21023",47.3
2017,"Madison County","05000US12079",47.3
2017,"Las Animas County","05000US08071",47.3
2016,"Briscoe County","05000US48045",47.3
2016,"Calhoun County, AL","05000US01015",47.2
2016,"Benton County","05000US29015",47.2
2017,"Sedgwick County, KS","05000US20173",47.2
2017,"Perry County","05000US18123",47.2
2017,"Tulsa County, OK","05000US40143",47.2
2015,"LaPorte County, IN","05000US18091",47.2
2016,"Garrard County","05000US21079",47.2
2017,"Hitchcock County","05000US31087",47.2
2015,"Blount County","05000US01009",47.2
2017,"Tazewell County","05000US51185",47.2
2017,"Washington County","05000US51191",47.2
2017,"Holt County","05000US29087",47.2
2015,"Jefferson County, AL","05000US01073",47.2
2016,"Catoosa County","05000US13047",47.1
2016,"Delta County","05000US08029",47.1
2015,"Bates County","05000US29013",47.1
2016,"Manatee County, FL","05000US12081",47.1
2015,"Adams County","05000US55001",47.1
2016,"Stevens County","05000US20189",47.1
2015,"Jefferson County","05000US47089",47.1
2016,"Lyon County","05000US21143",47.1
2015,"Anderson County","05000US21005",47.1
2015,"Itawamba County","05000US28057",47.1
2017,"Smith County","05000US47159",47.1
2016,"Bates County","05000US29013",47.1
2016,"Worth County","05000US13321",47.1
2016,"Fentress County","05000US47049",47.1
2016,"Gallia County","05000US39053",47.1
2015,"Bernalillo County, NM","05000US35001",47.1
2017,"Fountain County","05000US18045",47.1
2016,"Noble County","05000US40103",47.0
2016,"Fulton County","05000US18049",47.0
2017,"Burleson County","05000US48051",47.0
2015,"Reynolds County","05000US29179",47.0
2016,"Henry County","05000US51089",47.0
2016,"Montgomery County","05000US13209",47.0
2017,"Beltrami County","05000US27007",47.0
2015,"Clay County","05000US47027",47.0
2017,"Cass County","05000US27021",47.0
2016,"Sussex County, DE","05000US10005",47.0
2017,"Anderson County, SC","05000US45007",47.0
2016,"Valencia County","05000US35061",47.0
2016,"Peoria County, IL","05000US17143",47.0
2015,"Allen County","05000US20001",47.0
2015,"Roane County","05000US47145",47.0
2017,"Luce County","05000US26095",47.0
2015,"Fountain County","05000US18045",47.0
2015,"Muskegon County, MI","05000US26121",46.9
2016,"Kershaw County","05000US45055",46.9
2016,"Cherokee County","05000US40021",46.9
2017,"Grand County","05000US49019",46.9
2017,"McNairy County","05000US47109",46.9
2015,"Berkeley County, WV","05000US54003",46.9
2017,"Fentress County","05000US47049",46.9
2016,"Marengo County","05000US01091",46.9
2015,"Drew County","05000US05043",46.9
2017,"Hunt County","05000US48231",46.9
2015,"White County","05000US18181",46.9
2016,"Pickens County","05000US13227",46.9
2017,"St. Clair County","05000US29185",46.9
2017,"Fayette County","05000US01057",46.9
2016,"Hitchcock County","05000US31087",46.8
2015,"Chautauqua County","05000US20019",46.8
2016,"Tarrant County, TX","05000US48439",46.8
2017,"Clay County","05000US17025",46.8
2017,"Lyon County","05000US21143",46.8
2017,"Mitchell County","05000US37121",46.8
2015,"Henry County","05000US01067",46.8
2017,"Hawkins County","05000US47073",46.8
2016,"Jefferson County","05000US12065",46.8
2016,"Rock Island County, IL","05000US17161",46.8
2017,"Ashe County","05000US37009",46.8
2015,"Payette County","05000US16075",46.8
2016,"Wichita County","05000US20203",46.8
2016,"Randolph County","05000US01111",46.8
2017,"Vermilion Parish","05000US22113",46.8
2015,"Yadkin County","05000US37197",46.8
2016,"Rains County","05000US48379",46.8
2017,"Cleveland County, NC","05000US37045",46.7
2017,"Klamath County","05000US41035",46.7
2016,"Wilcox County","05000US01131",46.7
2017,"Sumter County, SC","05000US45085",46.7
2016,"Lee County","05000US19111",46.7
2016,"Morgan County","05000US21175",46.7
2016,"Bracken County","05000US21023",46.7
2016,"Decatur County","05000US18031",46.7
2017,"Randolph County","05000US13243",46.7
2015,"Clark County, IN","05000US18019",46.7
2016,"Levy County","05000US12075",46.7
2017,"Montgomery County, AL","05000US01101",46.7
2015,"Sherman County","05000US48421",46.7
2017,"Lawrence County","05000US39087",46.7
2016,"McLennan County, TX","05000US48309",46.7
2015,"Lonoke County","05000US05085",46.7
2017,"Harrison County","05000US54033",46.7
2017,"Washington County","05000US37187",46.7
2016,"St. Clair County","05000US29185",46.7
2015,"Coryell County","05000US48099",46.7
2016,"Summers County","05000US54089",46.7
2017,"Martin County","05000US37117",46.7
2015,"Twin Falls County","05000US16083",46.7
2015,"Berkeley County, SC","05000US45015",46.7
2016,"Burke County","05000US37023",46.6
2015,"St. Clair County","05000US01115",46.6
2015,"Madison County","05000US13195",46.6
2015,"Gillespie County","05000US48171",46.6
2016,"Smith County","05000US47159",46.6
2017,"Greenwood County","05000US45047",46.6
2017,"Blackford County","05000US18009",46.6
2017,"Fleming County","05000US21069",46.6
2016,"Baxter County","05000US05005",46.6
2017,"Stephens County","05000US13257",46.6
2015,"Carroll County","05000US28015",46.6
2017,"Clay County","05000US01027",46.6
2017,"Henderson County","05000US47077",46.6
2015,"Starke County","05000US18149",46.6
2015,"Mason County","05000US17125",46.6
2016,"Perry County","05000US01105",46.6
2016,"Clark County","05000US29045",46.6
2015,"Fleming County","05000US21069",46.6
2017,"Clayton County, GA","05000US13063",46.6
2016,"Montgomery County","05000US18107",46.6
2017,"Lamar County","05000US01075",46.5
2015,"Montgomery County","05000US18107",46.5
2016,"Burnet County","05000US48053",46.5
2016,"Surry County","05000US37171",46.5
2015,"Davidson County, NC","05000US37057",46.5
2015,"Marengo County","05000US01091",46.5
2015,"Cleveland County","05000US05025",46.5
2015,"Marshall County","05000US21157",46.5
2016,"Madison County, IN","05000US18095",46.5
2015,"Morgan County","05000US21175",46.5
2016,"Barton County","05000US20009",46.5
2016,"Person County","05000US37145",46.5
2015,"Mineral County","05000US32021",46.5
2016,"Madison County","05000US13195",46.5
2017,"Yancey County","05000US37199",46.5
2015,"Harper County","05000US40059",46.5
2016,"Allen County, OH","05000US39003",46.4
